dyad_id,negotiation_id,side_a,side_b,description,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,location_negotiations,bilateral_negotiations,mediated_negotiations,third_party,local_government,government,president,political_party,government_forces,police,armed_group,local_ngo,community_leaders,religious_leaders,traditional_leaders,local_committee,international_ngo,foreign_government,regional_organization,international_organization,peacekeeping,other,agreement,peace_agreement,ceasefire,agreement_name,day_agreement,month_agreement,year_agreement,best_fatality_estimate,active,low,none
15335,15335-2,Pakam Dinka,Rup Dinka,"The Pakam Dinka and Rup Dinka attended a two-day peace conference in Greater Lakes on 26 January 2019. This effort was organized by the United Nations Mission in South Sudan (UNMISS), African Mission Assistance (AMA), and Oxfam. This round of peace talks ended with a peace agreement on 28 January 2019. ",2019,1,2019,1,South Sudan,0,1,UNMISS; African Mission Assistance (AMA); Oxfam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,peace agreement,28,1,2019,0,0,0,1
15288,15288-1,Bwatiye,Fulani,"Immediately after armed clashes between the Bwatiye and Fulani on 4 December 2017, vice-president Yemi Osinbajo held separate talks with both sides, trying to convince the conflict parties to stop fighting.",2017,12,2017,12,Nigeria,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,142,1,0,0
15288,15288-2,Bwatiye,Fulani,"In mid-December 2017, the Secretary to the Government of the Federation Boss Mustapha visited the leaders of the Bwatyie and Fulani. He called uppon the communities to stop fighting, but no agreement was concluded as a result of these shuttle talks. ",2017,12,2017,12,Nigeria,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,142,1,0,0
15228,15228-1,"anti-Balaka, FPRC-AK",FPRC,"On 11 November 2017, under an alleged authorization of Abdoulaye Hissene, a local mediation team and a MINUSCA CLA mediated an agreement between the rival wings of the FPRC. The FPRC-AK wing subsequently returned to Bria on 27 November 2017.",2017,11,2017,11,Central African Republic,0,1,MINUSCA; community leaders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,peace agreement,11,11,2017,367,1,0,0
15228,15228-2,"anti-Balaka, FPRC-AK",FPRC,A mediation team led by FPRC military leader Abdoulaye Hisseine mediated between the rival factions of the FPRC in the locality of Tissi-Fongoro in December 2018.,2018,12,2018,12,Central African Republic,0,1,FPRC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
15227,15227-1,3R,anti-Balaka,"The MINUSCA field office in Bouar town initiated a mediation effort between 3R and anti-Balaka in December 2017. The Prefect of the Nana-Mambéré Prefecture and Centre for Humanitarian Dialogue (HD) were also involved in this mediation effort. On 15 December 2017, 3R and anti-Balaka signed the Acte d’engagement entre les groupes anti-Balakas de la Nana-Mambéré et les 3R. The agreement stipulated a cessation of hostilities, non-use of arms, freedom of movement, and the establishment of information network made up of community leaders, and leaders of the two armed groups. The implementation of the agreement was relatively successful since it contributed to a decrease in violence and direct confrontation between the groups, an improvement in the free movement of people and goods and a considerable decline in livestock theft. ",2017,12,2017,12,Central African Republic,0,1,MINUSCA; local government; Centre for Humanitarian Dialogue (HD),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,Acte d’engagement entre les groupes anti-Balakas de la Nana-Mambéré et les 3R,15,12,2017,54,1,0,0
15227,15227-2,3R,anti-Balaka,"Another local-level peace procces took place between the anti-Balaka and 3R in Koui-De gaulle between 18 and 20 October 2018. This resulted in the signing of the Déclaration de coordination des groupes armés – plateforme Rassemblement Centrafricain pour la Paix (English: Declaration of coordination of the armed groups - Central African Rally for Peace Platform). Furthermore, the AU, with support from MINUSCA, organized a meeting between 14 armed groups in Bouar between 28 and 30 August. The meeting produced a document with demands to the government, signed by all 14 groups that participated in the meeting. The document was handed over to the government following the meeting. ",2018,10,2018,10,Central African Republic,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Déclaration de coordination des groupes armés – plateforme Rassemblement Centrafricain pour la Paix,20,10,2018,0,0,0,1
15227,15227-3,3R,anti-Balaka,"Building on negotiations mediated by Russia and Sudan in August 2018, a mediation effort led by the AU in Khartoum from 24 January to 5 February 2019 led to the conclusion of the Accord politique pour la Paix et la Réconciliation (APPR) signed in Bangui on 6 February 2019. The agreement offered far more government posts to representatives of the armed groups than in previous agreements. The agreement was signed by the anti-Balaka-Mokom, anti-Balaka-Ngaïssona, FDPC, FPRC, MPC, MLCJ, RPRC, 3R, RJ-Belanga, RJ-Aile Sayo, Séléka Rénovée, UFR, UFR-F, and the UPC ",2019,1,2019,2,Sudan,0,1,AU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Accord politique pour la Paix et la Réconciliation (APPR) ,6,2,2019,0,0,0,1
15214,15214-1,Fulani,Irigwe,"Negotiations between representatives of Irigwe, Hausa, and Fulani communities led to the signing of a peace agreement in Bassa in Plateau State on 8 February 2011. The president of the Bassa local council,  government representatives, soldiers from the Spiecial Task Force, and police officers acted as mediators during the peace talks.",2011,2,2011,2,Nigeria,0,1,local government; government; government forces; police,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,8,2,2011,0,0,0,1
15214,15214-2,Fulani,Irigwe,"In response to armed clashes in 2017, soldiers from the Spiecial Task Force launched a military operation to create a safe haven in 2017 – dubbed Operation Safe Haven – and convened a series of peace meeting between leaders of the two feuding tribes. However, the violence continued.",2017,,2017,,Nigeria,0,1,government forces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,64,1,0,0
15214,15214-3,Fulani,Irigwe,"The many meetings convened the Spiecial Task Force cumulated into to the signing of a ceasefire agreement in early August 2018. Major-General Augustine Chris Agundu, the Commander of the Operation Safe Haven, mediated between the conflict parties at these meetings.",2018,8,2018,8,Nigeria,0,1,government forces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,,8,2018,153,1,0,0
15214,15214-4,Fulani,Irigwe,"After the alleged attack by an Irigwe man on Fulani people and their livestock in March 2019, the police summoned a peace meeting between the two communities to ensure that such an event would not occur again. However, violence resumed between the two communities in April 2019. On 21 September 2019, on the occasion of the World Peace Day, the Plateau Peace Building Agency (PPBA) facilitated a peace parley between the Irigwe and Fulani leaders in Miango district in the Local Government Area of Bassa in Plateau State. The two leaders of the conflict parties, who had not met in six years, signed a peace agreement and expressed their hope for long-lasting peace in the area. However, attacks resumed only two days later.",2019,9,2019,9,Nigeria,0,1,local peace committee,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,peace agreement,21,9,2019,14,0,1,0
15201,15201-1,Bahararsame subclan of Dhulbahante clan (Darod),Qayaad subclan of Dhulbahante clan (Darod),"A series of revenge killings between the Bahararsame and Qayaad subclans took place in the Sool region during June 2016. The Somali government immediately ordered an end to the fighting. In order to reconcile the two communities, a government delegation mediated negotiations attended by 20 individuals from both sides. ",2016,,2016,,Somalia,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,41,1,0,0
15177,15177-1,anti-Balaka,MPC,"On 8 March 2016, the MPC and anti-Balaka operating on Kaga Bandoro-Bangui axis signed a Protocole de non agression (English: Non-Aggression Protocol). The agreement was mediated by the MINUSCA field office in Kaga-Bandoro, with involvement from the Local Peace and Reconciliation Committee (CLPR), religious leaders, and local authorities. The anti-Balaka on the one hand and the FPRC, UPC, and MPC on the other hand signed a non-aggression pact in the sub-prefecture of Mbrès on 8 June 2016. The agreement was mediated by the MINUSCA field office in Kaga-Bandoro, with involvement from the Local Peace and Reconciliation Committee (CLPR), religious leaders, and local authorities.  ",2016,6,2016,6,Central African Republic,0,1,MINUSCA; religious leaders; local government; local peace committee,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,Non-Aggression Pact,8,6,2016,0,0,0,1
15177,15177-2,anti-Balaka,MPC,"In March 2017, the Community of Sant’Egidio started a mediation process, with Andrea Riccardi acting as the chief mediator. UN envoy Parfait Onanga-Anyanga, the European Union, and the Italian Government had an observer status during the negotiations. With peace talks ongoing in Rome, FPRC fighters launched an offensive against anti-Balaka elements in Bakouma on 6 June 2017, following an anti-Balaka attack on Nzako. This persuaded the conflict parties at the negotiations to sign a peace agreement on 19 June 2017, stipulating an immediate ceasefire. This agreement, referred to as the Political Agreement for Peace in the Central African Republic, was signed by the RPRC, FPRC, FDPC, UPC, RPRC, RJ BELANGA, UFR-F, UPC, RJ SAYO, UFR-F, FPRC, UFR, RJ SAYO, MPC, SELEKA Renovee, Coordination anti-Balaka, anti-Balaka Mokom, MLJC, RJ Belanga, FDPC, MLJC, and the UFR. The agreement reaffirmed the 2016 elections. In addition, the agreement called for the integration of all “politico-military groups” into the peace process and a restoration of state authority. The agreement also included an immediate countrywide ceasefire. The ceasefire did not hold. Armed clashes between several armed groups already took place in the Bria area already one day after the signing of the ceasefire. ",2017,3,2017,6,Italy,0,1,Community of Sant'Egidio; UN; EU; Italy,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,Political Agreement for Peace in the Central African Republic,19,6,2017,79,1,0,0
15177,15177-3,anti-Balaka,MPC,"On 28 June, President Faustin Archange Touadéra held meetings with the representatives of the 14 armed groups that peace agreement signed in Rome on 19 June. ",2017,6,2017,6,Central African Republic,0,1,President,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79,1,0,0
15177,15177-4,anti-Balaka,MPC,"With it being clear that the Political Agreement for Peace in the Central African Republic of June 2017 did not succeed, the AU presented its roadmap for peace in Libreville on 17 July 2017. The roadmap agreement assigns the responsibility for leading peace negotiations in CAR to the AU, while pledging to take into account the achievements of previous peace initiatives including the June 2017 Sant’Egidio Agreement. The Roadmap created an African Panel of Facilitators, with panel members from the AU, ECCAS, the International Conference on the Great Lakes Region, Angola, Chad, the Republic of Congo, and Gabon. MINUSCA was granted observer status. The African Panel of Facilitators mediated for the first time Bangui between 11 and 12 September 2017. ",2017,9,2017,9,Central African Republic,0,1,African Panel of Facilitators; MINUSCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,79,1,0,0
15177,15177-5,anti-Balaka,MPC,"On 28 August 2018, Russia – which had begun supplying the CAR government with arms and military instructors in February 2018 – and Sudan mediated negotiations between the FPRC, UPC, and MPC on the one side and the anti-Balaka (represented by Maxime Mokom) on the other side. These negotiations led to the signing of declaration of understanding and a pledge to support the African Initiative for Peace and Reconciliation in CAR led by the AU and regional states with the support of the UN. The UPC and MPC expressed they were no longer committed to this declaration in October 2018, but they made it clear that they still supported the African Initiative. Furthermore, the AU, with support from MINUSCA, organized a meeting between 14 armed groups in Bouar between 28 and 30 August. The meeting produced a document with demands to the government, signed by all 14 groups that participated in the meeting. The document was handed over to the government following the meeting. ",2018,8,2018,8,Central African Republic,0,1,Russia; Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Declaration of Understanding,28,8,2018,0,0,0,1
15177,15177-6,anti-Balaka,MPC,"Building on negotiations mediated by Russia and Sudan in August 2018, a mediation effort led by the AU in Khartoum from 24 January to 5 February 2019 led to the conclusion of the Accord politique pour la Paix et la Réconciliation (APPR) signed in Bangui on 6 February 2019. The agreement offered far more government posts to representatives of the armed groups than in previous agreements. The agreement was signed by the anti-Balaka-Mokom, anti-Balaka-Ngaïssona, FDPC, FPRC, MPC, MLCJ, RPRC, 3R, RJ-Belanga, RJ-Aile Sayo, Séléka Rénovée, UFR, UFR-F, and the UPC  ",2019,1,2019,2,Sudan,0,1,AU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Accord politique pour la Paix et la Réconciliation (APPR),6,2,2019,0,0,0,1
15177,15177-7,anti-Balaka,MPC,"The Centre for Humanitarian Dialogue (HD) and MINUSCA, with support from local officials and traditional and religious leaders, mediated a round of negotiations between the UPC, MPC, RPRC, MLJC, anti-Balaka-Molokom, and FPRC in Bria from 1 to 9 April 2019. This led to the signing of the Bria Accord on 9 April 2019. This local agreement was aimed at reinforcing the implementation of the 6 February 2019 national agreement. The agreement stipulated a ceasefire to end to the violence in Haute-Kotto and Ouaka prefectures, as well as guaranteed the safe and free movement of persons, goods, and humanitarian aid on the main axis.",2019,4,2019,4,Central African Republic,0,1,Centre for Humanitarian Dialogue (HD); MINUSCA; local government; traditional leaders; religious leaders,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,Bria Accord,9,4,2019,0,0,0,1
15158,15158-1,Fulani,Kadara,"After the resumption of the conflict between the Kadara and Fulani in Kajuru in Kaduna Stat in February 2019, the Miyetti Allah Cattle Breeders Association of Nigeria (MACBAN) mediated between the conflict parties in March 2019.",2019,3,2019,3,Nigeria,0,1,community leaders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,151,1,0,0
15158,15158-2,Fulani,Kadara,"A Truth and Reconciliation Committee composed of Fulani and Kadara representatives was set up by the Kajuru government in March 2019. The committee was tasked to find a solution to the ongoing crisis and ensure a ceasefire. This committee was reportedly successful and fighting ended in the region in August 2019. On the weekend of 19 and 20 October 2019, the Commander of the Nigerian Naval Weapons Technology School in Kachia in Kaduna State, Commodore Tanko Yakubu Pani, mediated between leaders of the Fulani and Kadara communities. The communities, who were given two weeks to surrender their weapons or face sanctions, pledged to contribute to the return of peace in the region. No written agreement was signed on this occasion. ",2019,10,2019,10,Nigeria,0,1,government forces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,151,1,0,0
